,ID,LatNP,Latitude,LonNP,Longitude,nasapid,geometry,aoi_area,2021-01-17,2021-01-22,2021-01-27,2021-02-01,2021-02-06,2021-02-11,2021-02-16,2021-02-21,2021-02-26,2021-03-03,2021-03-08,2021-03-13,2021-03-18,2021-03-23,2021-03-28,2021-04-02,2021-04-07,2021-04-12,2021-04-17,2021-04-22,2021-04-27,2021-05-02,2021-05-07,2021-05-12,2021-05-17,2021-05-22,2021-05-27,2021-06-01,2021-06-06,2021-06-11,2021-06-16,2021-06-21,2021-06-26,2021-07-01,2021-07-06,2021-07-11,2021-07-16,2021-07-21,2021-07-26,flooding_date
10,5518607,16.25,16.45833333,-16.25,-16.125,152968,"MULTIPOLYGON (((-16.333333333333314 16.5, -16.333333333333314 16.583333333333314, -16.25 16.583333333333314, -16.25 16.5, -16.333333333333314 16.5)))",865.67,0,0,99.47,99.47,99.47,99.47,99.47,354.56,466.41,749.02,749.02,1246.98,1246.98,2115.35,2115.35,2176.35,2176.35,2216.03,2248.4,2248.4,2272.69,2272.69,2272.71,2272.71,2272.71,2272.71,2274.14,2274.14,2274.14,2274.14,2274.91,2274.91,2274.91,2274.91,2274.91,2274.91,2275.09,2275.09,2275.09,2021-01-27
11,5518606,16.25,16.45833333,-16.25,-16.20833333,152968,"MULTIPOLYGON (((-15.916666666666686 16.5, -15.916666666666686 16.583333333333314, -15.833333333333314 16.583333333333314, -15.833333333333314 16.5, -15.916666666666686 16.5)))",948.7,0,0,18.12,18.12,18.12,18.12,18.12,606.34,723.51,793.96,793.96,827.67,827.67,860.17,860.17,860.65,860.65,861.18,867.46,867.46,888.09,888.09,888.11,888.11,888.11,888.11,902.01,902.01,902.01,902.01,902.01,902.01,902.01,902.02,902.02,902.02,902.08,902.08,902.11,2021-07-26
12,5501327,16.25,16.125,-16.25,-16.125,152968,"MULTIPOLYGON (((-16.16666666666663 16.5, -16.16666666666663 16.583333333333314, -16.08333333333337 16.583333333333314, -16.08333333333337 16.5, -16.16666666666663 16.5)))",4323.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-17
13,5501326,16.25,16.125,-16.25,-16.20833333,152968,"MULTIPOLYGON (((-15.583333333333371 16.5, -15.583333333333371 16.583333333333314, -15.5 16.583333333333314, -15.5 16.5, -15.583333333333371 16.5)))",2145.3,0,0,4.31,4.31,4.31,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,2021-02-11
14,5501325,16.25,16.125,-16.25,-16.29166667,152968,"MULTIPOLYGON (((-15.666666666666629 16.5, -15.666666666666629 16.583333333333314, -15.583333333333371 16.583333333333314, -15.583333333333371 16.5, -15.666666666666629 16.5)))",1342.94,0,0,29.23,29.23,29.23,32.44,32.44,33.36,34.1,35.07,35.07,35.51,39.41,39.41,40.35,40.4,40.4,40.76,41,41,41.68,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.18,2021-07-26
15,5497004,16.25,16.04166667,-16.25,-16.375,152968,"MULTIPOLYGON (((-16.333333333333314 16.41666666666663, -16.333333333333314 16.5, -16.25 16.5, -16.25 16.41666666666663, -16.333333333333314 16.41666666666663)))",5120.33,0,0,105.81,105.81,105.81,113.42,113.42,114.64,116.08,116.65,116.65,117.16,127.8,127.8,133.49,133.75,133.75,137.6,138.86,138.86,144.39,145.01,145.01,145.01,145.01,145.26,145.26,145.49,145.49,145.49,145.49,145.49,145.49,145.49,145.49,145.49,145.92,145.92,146.39,2021-07-26
16,5514288,16.25,16.375,-16.25,-16.04166667,152968,"MULTIPOLYGON (((-15.833333333333314 16.5, -15.833333333333314 16.583333333333314, -15.75 16.583333333333314, -15.75 16.5, -15.833333333333314 16.5)))",236.44,0,0,29.48,29.48,29.48,29.48,29.48,257.2,324.42,486.88,486.88,664.07,664.07,1097.1,1097.1,1196.32,1196.32,1319.09,1429.34,1429.34,1458.78,1458.78,1458.95,1458.95,1458.95,1458.95,1463.99,1463.99,1463.99,1463.99,1463.99,1463.99,1463.99,1464.4,1464.4,1464.4,1464.58,1464.58,1465.95,2021-03-13
17,5497003,16.25,16.04166667,-16.25,-16.45833333,152968,"MULTIPOLYGON (((-16.416666666666686 16.083333333333428, -16.416666666666686 16.166666666666686, -16.333333333333314 16.166666666666686, -16.333333333333314 16.083333333333428, -16.416666666666686 16.083333333333428)))",8602.56,0,0,59.8,59.8,59.8,65.9,65.9,69.16,71.52,72.41,72.41,72.58,79.91,79.91,81.27,81.43,81.43,83.4,85.11,85.11,87.57,87.83,87.84,87.84,87.84,87.9,87.9,88.17,88.26,88.26,108.09,108.09,108.09,108.09,108.09,108.09,233.43,233.43,238.23,2021-06-06
18,5514287,16.25,16.375,-16.25,-16.125,152968,"MULTIPOLYGON (((-16 16.41666666666663, -16 16.5, -15.916666666666686 16.5, -15.916666666666686 16.41666666666663, -16 16.41666666666663)))",7911.69,0,0,97.15,97.15,97.15,97.15,97.15,347.08,421.79,620.05,620.05,811.74,811.74,1296.83,1296.83,1337.24,1337.24,1396.31,1434.92,1434.92,1451.77,1451.77,1451.77,1451.77,1451.77,1451.77,1455.62,1455.62,1455.62,1455.62,1455.62,1455.62,1455.62,1462.07,1462.07,1462.07,1485.2,1485.2,1493.1,2021-01-27
19,5514286,16.25,16.375,-16.25,-16.20833333,152968,"MULTIPOLYGON (((-16.5 16.083333333333428, -16.5 16.166666666666686, -16.416666666666686 16.166666666666686, -16.416666666666686 16.083333333333428, -16.5 16.083333333333428)))",3556.02,0,0,0.75,0.75,0.75,0.75,0.75,174.63,280.61,481.27,481.27,627.12,627.12,673.67,673.67,710.84,710.84,727.39,741.41,741.41,742.93,742.93,744.2,744.2,744.2,744.2,756.31,756.31,756.31,756.31,756.31,756.31,756.31,756.31,756.31,756.31,756.31,756.31,756.31,2021-05-27
20,5514285,16.25,16.375,-16.25,-16.29166667,152968,"MULTIPOLYGON (((-15.416666666666686 16.5, -15.416666666666686 16.583333333333314, -15.333333333333258 16.583333333333314, -15.333333333333258 16.5, -15.416666666666686 16.5)))",2194.49,0,0,3.55,3.55,3.55,3.55,3.55,5.4,6.39,16.67,16.67,18.04,18.04,89.94,89.94,96.6,96.6,129.71,139.73,139.73,151.73,151.73,151.79,151.79,151.79,151.79,152.41,152.41,152.41,152.41,152.41,152.41,152.41,152.41,152.41,152.41,152.41,152.41,152.41,2021-04-02
21,5497006,16.25,16.04166667,-16.25,-16.20833333,152968,"MULTIPOLYGON (((-16.08333333333337 16.41666666666663, -16.08333333333337 16.5, -16 16.5, -16 16.41666666666663, -16.08333333333337 16.41666666666663)))",7465.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-17
22,5497005,16.25,16.04166667,-16.25,-16.29166667,152968,"MULTIPOLYGON (((-15.5 16.5, -15.5 16.583333333333314, -15.416666666666686 16.583333333333314, -15.416666666666686 16.5, -15.5 16.5)))",5720.01,0,0,11.12,11.12,11.12,11.27,11.27,11.28,11.28,11.28,11.28,11.28,13.53,13.53,16.18,16.18,16.18,20.32,26.4,26.4,33.55,34.56,34.56,34.56,34.56,34.84,34.84,34.84,34.84,34.84,34.84,34.84,34.84,34.84,34.84,34.84,34.84,34.84,34.84,2021-05-22
23,5509964,16.25,16.29166667,-16.25,-16.375,152968,"MULTIPOLYGON (((-16.16666666666663 16.41666666666663, -16.16666666666663 16.5, -16.08333333333337 16.5, -16.08333333333337 16.41666666666663, -16.16666666666663 16.41666666666663)))",8611.84,0,0,16.04,16.04,16.04,18.03,18.03,21.1,21.23,23.04,23.04,24.48,47.29,47.29,47.29,53.39,53.39,54.16,54.71,54.71,56.02,56.13,56.13,56.13,56.13,56.59,56.59,56.59,56.59,56.59,56.62,56.62,56.62,56.62,56.62,56.62,57.66,57.66,57.85,2021-07-26
24,5509968,16.25,16.29166667,-16.25,-16.04166667,152968,"MULTIPOLYGON (((-16.25 16.41666666666663, -16.25 16.5, -16.16666666666663 16.5, -16.16666666666663 16.41666666666663, -16.25 16.41666666666663)))",8602.56,0,0,0,0,0,0,0,20.32,23.26,27.1,27.1,30.21,30.21,62.43,62.43,63.05,63.05,67.64,67.89,67.89,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,2021-04-27
25,5509967,16.25,16.29166667,-16.25,-16.125,152968,"MULTIPOLYGON (((-16.16666666666663 16.083333333333428, -16.16666666666663 16.166666666666686, -16.08333333333337 16.166666666666686, -16.08333333333337 16.083333333333428, -16.16666666666663 16.083333333333428)))",2231.16,0,0,32.79,32.79,32.79,32.82,32.82,164.78,217.03,321.97,321.97,371.7,385.09,451.35,451.35,471.57,471.57,504.54,517.8,517.8,534.17,534.22,534.23,534.23,534.23,534.23,540.53,540.53,540.53,540.53,540.53,540.53,540.53,540.53,540.53,540.53,540.97,540.97,543.77,2021-07-26
26,5509966,16.25,16.29166667,-16.25,-16.20833333,152968,"MULTIPOLYGON (((-15.666666666666629 16.41666666666663, -15.666666666666629 16.5, -15.583333333333371 16.5, -15.583333333333371 16.41666666666663, -15.666666666666629 16.41666666666663)))",2349.42,0,0,43.94,43.94,43.94,48.04,48.04,181.49,246.59,373.78,373.78,476.24,522.61,544.61,544.61,715.17,715.17,845.53,930.29,930.29,1004.13,1006.29,1006.58,1006.58,1006.58,1006.82,1008.86,1008.87,1008.87,1008.87,1008.87,1008.87,1008.87,1008.87,1008.87,1008.87,1015.86,1015.86,1017.18,2021-04-17
27,5509965,16.25,16.29166667,-16.25,-16.29166667,152968,"MULTIPOLYGON (((-16.25 16.083333333333428, -16.25 16.166666666666686, -16.16666666666663 16.166666666666686, -16.16666666666663 16.083333333333428, -16.25 16.083333333333428)))",6238.32,0,0,18.95,18.95,18.95,18.97,18.97,291.27,314.24,411.44,411.44,494.44,573.87,599.44,599.44,672.76,672.76,882.7,1028.06,1028.06,1139.8,1144.12,1155.43,1155.43,1155.43,1160.71,1185.06,1187.61,1187.61,1187.61,1187.67,1187.67,1187.67,1187.67,1187.67,1187.67,1187.67,1187.67,1187.67,2021-04-12
28,5509970,16.25,16.29166667,-15.75,-15.875,152969,"MULTIPOLYGON (((-15.75 16.41666666666663, -15.75 16.5, -15.666666666666629 16.5, -15.666666666666629 16.41666666666663, -15.75 16.41666666666663)))",2464.97,0.36,0.36,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.87,0.87,0.87,0.87,0.87,0.87,2021-07-01
29,5509969,16.25,16.29166667,-15.75,-15.95833333,152969,"MULTIPOLYGON (((-16.333333333333314 16.083333333333428, -16.333333333333314 16.166666666666686, -16.25 16.166666666666686, -16.25 16.083333333333428, -16.333333333333314 16.083333333333428)))",8611.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-17
30,5518609,16.25,16.45833333,-15.75,-15.95833333,152969,"MULTIPOLYGON (((-15.833333333333314 16.41666666666663, -15.833333333333314 16.5, -15.75 16.5, -15.75 16.41666666666663, -15.833333333333314 16.41666666666663)))",2687.35,3.71,3.71,71.58,76.22,76.22,76.22,76.22,703.54,822.34,1082.89,1082.89,1223.03,1223.03,1267.63,1267.63,1355.6,1355.6,1403.77,1441.49,1441.49,1466.02,1466.02,1466.02,1466.02,1466.02,1466.02,1471.83,1472.03,1472.03,1472.03,1472.03,1472.27,1472.27,1472.7,1472.7,1472.7,1472.7,1472.7,1472.88,2021-02-26
31,5518613,16.25,16.45833333,-15.75,-15.625,152969,"MULTIPOLYGON (((-15.916666666666686 16.41666666666663, -15.916666666666686 16.5, -15.833333333333314 16.5, -15.833333333333314 16.41666666666663, -15.916666666666686 16.41666666666663)))",7730.15,10.01,10.01,10.65,11.33,11.33,11.33,11.33,12.98,12.98,12.98,12.98,15.37,15.37,15.37,15.37,16.08,16.08,17,17.43,17.43,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,2021-04-27
32,5518612,16.25,16.45833333,-15.75,-15.70833333,152969,"MULTIPOLYGON (((-15.583333333333371 16.41666666666663, -15.583333333333371 16.5, -15.5 16.5, -15.5 16.41666666666663, -15.583333333333371 16.41666666666663)))",784.25,31.46,31.46,38.34,41.08,41.08,41.08,41.08,110.82,110.82,110.82,110.82,133.14,133.14,133.14,133.14,134.44,134.44,136.81,139,139,140.11,140.11,140.11,140.11,140.11,140.11,140.14,140.35,140.35,140.35,140.35,140.81,140.81,140.81,140.81,140.81,140.85,140.92,140.92,2021-02-01
33,5518611,16.25,16.45833333,-15.75,-15.79166667,152969,"MULTIPOLYGON (((-16.416666666666686 16, -16.416666666666686 16.083333333333428, -16.333333333333314 16.083333333333428, -16.333333333333314 16, -16.416666666666686 16)))",8566.46,12.69,12.69,31.2,142.92,142.92,142.92,142.92,681.27,681.27,752.58,752.58,772.66,772.66,772.66,772.66,784.9,784.9,797.24,803.87,803.87,807.33,807.33,807.33,807.33,807.33,807.33,809.17,810.66,810.66,810.66,810.66,810.66,810.66,810.66,810.66,810.66,810.72,810.86,810.86,2021-07-21
34,5518610,16.25,16.45833333,-15.75,-15.875,152969,"MULTIPOLYGON (((-16.08333333333337 16.33333333333337, -16.08333333333337 16.41666666666663, -16 16.41666666666663, -16 16.33333333333337, -16.08333333333337 16.33333333333337)))",8602.56,13.37,13.37,20.27,49.64,49.64,49.64,49.64,485.83,555.05,823.27,823.27,1206.1,1206.1,1217.5,1217.5,2037.32,2037.32,2323.33,2399.07,2399.07,2435.59,2435.59,2435.68,2435.68,2435.68,2435.68,2440.88,2443.47,2443.47,2443.47,2443.48,2443.51,2443.51,2443.63,2443.63,2443.63,2443.81,2443.81,2443.95,2021-03-03
35,5518614,16.25,16.45833333,-15.75,-15.54166667,152969,"MULTIPOLYGON (((-16.5 16, -16.5 16.083333333333428, -16.416666666666686 16.083333333333428, -16.416666666666686 16, -16.5 16)))",7575.04,0.32,0.55,0.55,0.77,0.77,0.79,0.79,0.79,1.03,4.43,4.43,5.75,6.67,10.3,10.3,10.48,10.59,12.26,12.43,12.47,12.49,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,2021-03-18
36,5514292,16.25,16.375,-15.75,-15.70833333,152969,"MULTIPOLYGON (((-16.16666666666663 16.33333333333337, -16.16666666666663 16.41666666666663, -16.08333333333337 16.41666666666663, -16.08333333333337 16.33333333333337, -16.16666666666663 16.33333333333337)))",8602.56,8.04,8.04,21.07,34,34,34,34,100.74,100.74,100.74,100.74,106.88,106.88,106.88,106.88,106.94,106.94,107.49,108.36,108.36,108.89,108.89,108.89,108.89,108.89,108.89,108.91,108.91,108.91,108.91,108.91,108.91,108.91,108.91,108.91,108.91,108.99,108.99,108.99,2021-01-17
37,5514291,16.25,16.375,-15.75,-15.79166667,152969,"MULTIPOLYGON (((-16.25 16.33333333333337, -16.25 16.41666666666663, -16.16666666666663 16.41666666666663, -16.16666666666663 16.33333333333337, -16.25 16.33333333333337)))",8593.29,20.5,20.5,29.93,36.35,36.35,36.35,36.35,97.87,97.87,97.87,97.87,122.88,122.88,122.88,122.88,146.78,146.78,148.93,149.75,149.75,151.57,151.57,151.57,151.57,151.57,151.57,151.71,151.91,151.91,151.91,151.91,151.91,151.91,151.92,151.92,151.92,151.95,151.95,151.95,2021-02-21
38,5514290,16.25,16.375,-15.75,-15.875,152969,"MULTIPOLYGON (((-16.333333333333314 16.33333333333337, -16.333333333333314 16.41666666666663, -16.25 16.41666666666663, -16.25 16.33333333333337, -16.333333333333314 16.33333333333337)))",8171.53,2.29,2.29,3.83,14.52,14.52,14.52,14.52,299.62,338.8,432.1,432.1,558.9,558.9,568.79,568.79,664.92,664.92,706.4,715.29,715.29,720.79,720.79,720.79,720.79,720.79,720.79,720.87,720.93,720.93,720.93,720.93,720.93,720.93,721.14,721.14,721.14,721.14,721.14,721.22,2021-07-26
39,5514289,16.25,16.375,-15.75,-15.95833333,152969,"MULTIPOLYGON (((-15.75 16.33333333333337, -15.75 16.41666666666663, -15.666666666666629 16.41666666666663, -15.666666666666629 16.33333333333337, -15.75 16.33333333333337)))",1758,0,0,57.4,67.74,67.74,67.74,67.74,419.19,478.39,685.59,685.59,756.45,756.45,767.76,767.76,845.09,845.09,888.98,946.52,946.52,967.06,967.06,967.09,967.09,967.09,967.09,967.6,967.63,967.63,967.63,967.63,967.63,967.63,967.63,967.63,967.63,967.63,967.63,967.63,2021-06-01
40,5492684,15.75,15.95833333,-16.25,-16.375,152248,"MULTIPOLYGON (((-16.25 16, -16.25 16.083333333333428, -16.16666666666663 16.083333333333428, -16.16666666666663 16, -16.25 16)))",150.92,0,0,5.96,5.96,5.96,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,2021-04-27
41,5492683,15.75,15.95833333,-16.25,-16.45833333,152248,"MULTIPOLYGON (((-15.833333333333314 16.33333333333337, -15.833333333333314 16.41666666666663, -15.75 16.41666666666663, -15.75 16.33333333333337, -15.833333333333314 16.33333333333337)))",3360.76,0,0,52.05,52.05,52.05,57.74,57.74,58.21,58.61,58.66,58.66,58.71,59.39,59.39,62.1,62.39,62.39,63.04,63.38,63.38,68.56,68.93,68.93,68.93,68.93,68.96,68.96,68.96,68.96,68.96,105.68,105.68,105.68,105.68,105.68,105.68,109.04,109.04,117.24,2021-05-22
42,5522926,16.75,16.54166667,-16.25,-16.20833333,153688,"MULTIPOLYGON (((-16.333333333333314 16, -16.333333333333314 16.083333333333428, -16.25 16.083333333333428, -16.25 16, -16.333333333333314 16)))",5625.43,0,0,18.71,18.71,18.71,18.71,18.71,429.85,451.37,480.64,480.64,496.53,496.53,512.69,512.69,512.75,512.75,516.93,519.43,519.43,524.16,524.16,524.56,524.56,524.56,524.56,527.88,527.88,527.88,527.88,528.1,528.1,528.1,530.61,530.61,530.61,531.83,531.83,535.58,2021-07-26
43,5522925,16.75,16.54166667,-16.25,-16.29166667,153688,"MULTIPOLYGON (((-15.916666666666686 16.33333333333337, -15.916666666666686 16.41666666666663, -15.833333333333314 16.41666666666663, -15.833333333333314 16.33333333333337, -15.916666666666686 16.33333333333337)))",7818.43,0,0,9.61,9.61,9.61,9.61,9.61,104.72,108.83,126.33,126.33,164.75,164.75,186.34,186.34,186.99,186.99,189.52,190.75,190.75,192.28,192.28,192.28,192.28,192.28,192.28,192.43,192.43,192.43,192.43,192.43,192.43,192.43,193.98,193.98,193.98,194.34,194.34,194.88,2021-01-27
44,5522927,16.75,16.54166667,-16.25,-16.125,153688,"MULTIPOLYGON (((-16 16.33333333333337, -16 16.41666666666663, -15.916666666666686 16.41666666666663, -15.916666666666686 16.33333333333337, -16 16.33333333333337)))",8593.29,0,0,26.09,26.09,26.09,26.09,26.09,111.19,120.82,158.15,158.15,212.65,212.65,375.8,375.8,377.22,377.22,393.97,421.73,421.73,428.92,428.92,436.12,436.12,436.12,436.12,447.49,447.49,447.49,447.49,447.5,447.5,447.5,447.55,447.55,447.55,447.87,447.87,447.88,2021-07-26
45,5522930,16.75,16.54166667,-15.75,-15.875,153689,"MULTIPOLYGON (((-16.416666666666686 16.25, -16.416666666666686 16.33333333333337, -16.333333333333314 16.33333333333337, -16.333333333333314 16.25, -16.416666666666686 16.25)))",2939.01,22.18,22.18,23.48,24.04,24.04,24.04,24.04,27.51,31.41,43.34,43.34,44.12,44.12,44.12,44.12,44.28,44.28,45.13,46.05,46.05,46.49,46.49,46.49,46.49,46.49,46.49,46.58,46.58,46.58,46.58,46.58,46.58,46.58,46.58,46.58,46.58,46.58,46.58,46.61,2021-07-26
46,5522934,16.75,16.54166667,-15.75,-15.54166667,153689,"MULTIPOLYGON (((-16.416666666666686 15.916666666666742, -16.416666666666686 16, -16.333333333333314 16, -16.333333333333314 15.916666666666742, -16.416666666666686 15.916666666666742)))",1657.07,27.33,30.05,30.22,53.33,53.33,59.03,59.03,60.21,61.22,62.39,62.39,66.95,77.22,89.76,89.76,90.34,90.88,97.9,99.15,99.17,99.6,100.24,100.24,100.24,100.24,100.24,100.26,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.38,100.38,100.41,100.41,2021-04-27
47,5522933,16.75,16.54166667,-15.75,-15.625,153689,"MULTIPOLYGON (((-16.08333333333337 16.25, -16.08333333333337 16.33333333333337, -16 16.33333333333337, -16 16.25, -16.08333333333337 16.25)))",8611.84,7.99,7.99,11.13,11.69,11.69,11.69,11.69,18.35,18.35,18.78,18.78,19.32,19.32,19.32,19.32,19.43,19.43,19.61,19.74,19.74,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.97,19.98,19.98,2021-01-17
