,parcel_cod,operating_account,credit_req_date,credit_auth_date,credit_exec_date,mean_flooding_date,irrigation_type,culture_ar,culture_id,gie_id,gie_locati,lat_grp,lat_plot,lon_grp,lon_plot,parcel_loc,phenologic,producer_i,production,state_name,2019-01-18,2019-01-23,2019-01-28,2019-02-02,2019-02-07,2019-02-12,2019-02-17,2019-02-22,2019-02-27,2019-03-04,2019-03-09,2019-03-14,2019-03-19,2019-03-24,2019-03-29,2019-04-03,2019-04-08,2019-04-13,2019-04-18,2019-04-23,2019-04-28,2019-05-03,2019-05-08,2019-05-13,2019-05-18,2019-05-23,2019-05-28,2019-06-02,2019-06-07,2019-06-12,2019-06-17,2019-06-22,2019-06-27,2019-07-02,2019-07-07,2019-07-12,2019-07-17,2019-07-22,2019-07-27,gie_name,geometry,2020-01-18,2020-01-23,2020-01-28,2020-02-02,2020-02-07,2020-02-12,2020-02-17,2020-02-22,2020-02-27,2020-03-03,2020-03-08,2020-03-13,2020-03-18,2020-03-23,2020-03-28,2020-04-02,2020-04-07,2020-04-12,2020-04-17,2020-04-22,2020-04-27,2020-05-02,2020-05-07,2020-05-12,2020-05-17,2020-05-22,2020-05-27,2020-06-01,2020-06-06,2020-06-11,2020-06-16,2020-06-21,2020-06-26,2020-07-01,2020-07-06,2020-07-11,2020-07-16,2020-07-21,2020-07-26,2021-01-17,2021-01-22,2021-01-27,2021-02-01,2021-02-06,2021-02-11,2021-02-16,2021-02-21,2021-02-26,2021-03-03,2021-03-08,2021-03-13,2021-03-18,2021-03-23,2021-03-28,2021-04-02,2021-04-07,2021-04-12,2021-04-17,2021-04-22,2021-04-27,2021-05-02,2021-05-07,2021-05-12,2021-05-17,2021-05-22,2021-05-27,2021-06-01,2021-06-06,2021-06-11,2021-06-16,2021-06-21,2021-06-26,2021-07-01,2021-07-06,2021-07-11,2021-07-16,2021-07-21,2021-07-26,2022-01-17,2022-01-22,2022-01-27,2022-02-01,2022-02-06,2022-02-11,2022-02-16,2022-02-21,2022-02-26,2022-03-03,2022-03-08,2022-03-13,2022-03-18,2022-03-23,2022-03-28,2022-04-02,2022-04-07,2022-04-12,2022-04-17,2022-04-22,2022-04-27,2022-05-02,2022-05-07,2022-05-12,2022-05-17,2022-05-22,2022-05-27,2022-06-01,2022-06-06,2022-06-11,2022-06-16,2022-06-21,2022-06-26,2022-07-01,2022-07-06,2022-07-11,2022-07-16,2022-07-21,2022-07-26,2023-01-17,2023-01-22,2023-01-27,2023-02-01,2023-02-06,2023-02-11,2023-02-16,2023-02-21,2023-02-26,2023-03-03,2023-03-08,2023-03-13,2023-03-18,2023-03-23,2023-03-28,2023-04-02,2023-04-07,2023-04-12,2023-04-17,2023-04-22,2023-04-27,2023-05-02,2023-05-07,2023-05-12,2023-05-17,2023-05-22,2023-05-27,2023-06-01,2023-06-06,2023-06-11,2023-06-16,2023-06-21,2023-06-26,2023-07-01,2023-07-06,2023-07-11,2023-07-16,2023-07-21,2023-07-26,2024-01-17,2024-01-22,2024-01-27,2024-02-01,2024-02-06,2024-02-11,2024-02-16,2024-02-21,2024-02-26,2024-03-02,2024-03-07,2024-03-12,2024-03-17,2024-03-22,2024-03-27,2024-04-01,2024-04-06,2024-04-11,2024-04-16,2024-04-21,2024-04-26,2024-05-01,2024-05-06,2024-05-11,2024-05-16,2024-05-21,2024-05-26,2024-05-31,2024-06-05,2024-06-10,2024-06-15,2024-06-20,2024-06-25,2024-06-30,2024-07-05,2024-07-10,2024-07-15,2024-07-20,2024-07-25,2024-07-30
0,SN0283900141,Récolte - Mécanisée Avance,2023-08-22,,,2023-03-20,Gravity,24.5206,30337,4d90dcb3-cd1a-4851-ac17-5206f9997954,Ross Bethio,16.28,16.3525933342089,-16.139,-16.1567964591086,Ross Bethio,Développement des graines,4a0b445c-4ef8-46f7-9ddb-11a8947459e5,1.74949,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gie Agri Kassack Business,"POLYGON ((-16.048153080046177 16.388224686062184, -16.049995422363285 16.389332461085907, -16.050503365695477 16.389477848048816, -16.05147734284401 16.3894759181341, -16.052752397954464 16.389457262290755, -16.053789407014847 16.38946466029781, -16.054364405572414 16.38968499211828, -16.05481032282114 16.38990403708256, -16.05551239103079 16.38998348504839, -16.056133657693863 16.389930090872493, -16.056537330150604 16.389869620342374, -16.057022139430046 16.389083180089482, -16.057129092514515 16.38908511000809, -16.05740636587143 16.389079320252186, -16.057949513196945 16.388999550264366, -16.05847656726837 16.388886006636668, -16.05849701911211 16.389253334507405, -16.058000810444355 16.38954475174751, -16.057911626994613 16.389629989599573, -16.057105623185635 16.390151708771903, -16.055541895329952 16.39016521812772, -16.053896360099316 16.390080302161305, -16.052139177918434 16.390061646375845, -16.05106730014086 16.38999474285468, -16.05046346783638 16.389997637719063, -16.05004772543907 16.38995743126559, -16.049951501190662 16.389994099551476, -16.048795469105244 16.389480742920874, -16.04842197149992 16.3893511169412, -16.04736752808094 16.388176759532538, -16.047294773161408 16.3878969198287, -16.048153080046177 16.388224686062184))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,1.0,1.0,1.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.62,0.67,0.67,0.67,0.96,0.96,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1,SN0283900141,"Récolte - Transport,Récolte - Manutention",2023-08-09,,,2023-03-20,Gravity,24.5206,30337,4d90dcb3-cd1a-4851-ac17-5206f9997954,Ross Bethio,16.28,16.3525933342089,-16.139,-16.1567964591086,Ross Bethio,Développement des graines,4a0b445c-4ef8-46f7-9ddb-11a8947459e5,1.74949,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gie Agri Kassack Business,"POLYGON ((-16.048153080046177 16.388224686062184, -16.049995422363285 16.389332461085907, -16.050503365695477 16.389477848048816, -16.05147734284401 16.3894759181341, -16.052752397954464 16.389457262290755, -16.053789407014847 16.38946466029781, -16.054364405572414 16.38968499211828, -16.05481032282114 16.38990403708256, -16.05551239103079 16.38998348504839, -16.056133657693863 16.389930090872493, -16.056537330150604 16.389869620342374, -16.057022139430046 16.389083180089482, -16.057129092514515 16.38908511000809, -16.05740636587143 16.389079320252186, -16.057949513196945 16.388999550264366, -16.05847656726837 16.388886006636668, -16.05849701911211 16.389253334507405, -16.058000810444355 16.38954475174751, -16.057911626994613 16.389629989599573, -16.057105623185635 16.390151708771903, -16.055541895329952 16.39016521812772, -16.053896360099316 16.390080302161305, -16.052139177918434 16.390061646375845, -16.05106730014086 16.38999474285468, -16.05046346783638 16.389997637719063, -16.05004772543907 16.38995743126559, -16.049951501190662 16.389994099551476, -16.048795469105244 16.389480742920874, -16.04842197149992 16.3893511169412, -16.04736752808094 16.388176759532538, -16.047294773161408 16.3878969198287, -16.048153080046177 16.388224686062184))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,1.0,1.0,1.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.62,0.67,0.67,0.67,0.96,0.96,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
2,SN0283900141,Assurance CNAAS,2023-03-07,,,2023-03-20,Gravity,24.5206,30337,4d90dcb3-cd1a-4851-ac17-5206f9997954,Ross Bethio,16.28,16.3525933342089,-16.139,-16.1567964591086,Ross Bethio,Développement des graines,4a0b445c-4ef8-46f7-9ddb-11a8947459e5,1.74949,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gie Agri Kassack Business,"POLYGON ((-16.048153080046177 16.388224686062184, -16.049995422363285 16.389332461085907, -16.050503365695477 16.389477848048816, -16.05147734284401 16.3894759181341, -16.052752397954464 16.389457262290755, -16.053789407014847 16.38946466029781, -16.054364405572414 16.38968499211828, -16.05481032282114 16.38990403708256, -16.05551239103079 16.38998348504839, -16.056133657693863 16.389930090872493, -16.056537330150604 16.389869620342374, -16.057022139430046 16.389083180089482, -16.057129092514515 16.38908511000809, -16.05740636587143 16.389079320252186, -16.057949513196945 16.388999550264366, -16.05847656726837 16.388886006636668, -16.05849701911211 16.389253334507405, -16.058000810444355 16.38954475174751, -16.057911626994613 16.389629989599573, -16.057105623185635 16.390151708771903, -16.055541895329952 16.39016521812772, -16.053896360099316 16.390080302161305, -16.052139177918434 16.390061646375845, -16.05106730014086 16.38999474285468, -16.05046346783638 16.389997637719063, -16.05004772543907 16.38995743126559, -16.049951501190662 16.389994099551476, -16.048795469105244 16.389480742920874, -16.04842197149992 16.3893511169412, -16.04736752808094 16.388176759532538, -16.047294773161408 16.3878969198287, -16.048153080046177 16.388224686062184))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,1.0,1.0,1.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.62,0.67,0.67,0.67,0.96,0.96,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
3,SN0283900141,"Propanyl,Weedone,Londax,Granite",2023-07-06,2023-07-07,2023-07-07,2023-03-20,Gravity,24.5206,30337,4d90dcb3-cd1a-4851-ac17-5206f9997954,Ross Bethio,16.28,16.3525933342089,-16.139,-16.1567964591086,Ross Bethio,Développement des graines,4a0b445c-4ef8-46f7-9ddb-11a8947459e5,1.74949,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gie Agri Kassack Business,"POLYGON ((-16.048153080046177 16.388224686062184, -16.049995422363285 16.389332461085907, -16.050503365695477 16.389477848048816, -16.05147734284401 16.3894759181341, -16.052752397954464 16.389457262290755, -16.053789407014847 16.38946466029781, -16.054364405572414 16.38968499211828, -16.05481032282114 16.38990403708256, -16.05551239103079 16.38998348504839, -16.056133657693863 16.389930090872493, -16.056537330150604 16.389869620342374, -16.057022139430046 16.389083180089482, -16.057129092514515 16.38908511000809, -16.05740636587143 16.389079320252186, -16.057949513196945 16.388999550264366, -16.05847656726837 16.388886006636668, -16.05849701911211 16.389253334507405, -16.058000810444355 16.38954475174751, -16.057911626994613 16.389629989599573, -16.057105623185635 16.390151708771903, -16.055541895329952 16.39016521812772, -16.053896360099316 16.390080302161305, -16.052139177918434 16.390061646375845, -16.05106730014086 16.38999474285468, -16.05046346783638 16.389997637719063, -16.05004772543907 16.38995743126559, -16.049951501190662 16.389994099551476, -16.048795469105244 16.389480742920874, -16.04842197149992 16.3893511169412, -16.04736752808094 16.388176759532538, -16.047294773161408 16.3878969198287, -16.048153080046177 16.388224686062184))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,1.0,1.0,1.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.62,0.67,0.67,0.67,0.96,0.96,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
4,SN0283900141,Sacherie,2023-06-26,,,2023-03-20,Gravity,24.5206,30337,4d90dcb3-cd1a-4851-ac17-5206f9997954,Ross Bethio,16.28,16.3525933342089,-16.139,-16.1567964591086,Ross Bethio,Développement des graines,4a0b445c-4ef8-46f7-9ddb-11a8947459e5,1.74949,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gie Agri Kassack Business,"POLYGON ((-16.048153080046177 16.388224686062184, -16.049995422363285 16.389332461085907, -16.050503365695477 16.389477848048816, -16.05147734284401 16.3894759181341, -16.052752397954464 16.389457262290755, -16.053789407014847 16.38946466029781, -16.054364405572414 16.38968499211828, -16.05481032282114 16.38990403708256, -16.05551239103079 16.38998348504839, -16.056133657693863 16.389930090872493, -16.056537330150604 16.389869620342374, -16.057022139430046 16.389083180089482, -16.057129092514515 16.38908511000809, -16.05740636587143 16.389079320252186, -16.057949513196945 16.388999550264366, -16.05847656726837 16.388886006636668, -16.05849701911211 16.389253334507405, -16.058000810444355 16.38954475174751, -16.057911626994613 16.389629989599573, -16.057105623185635 16.390151708771903, -16.055541895329952 16.39016521812772, -16.053896360099316 16.390080302161305, -16.052139177918434 16.390061646375845, -16.05106730014086 16.38999474285468, -16.05046346783638 16.389997637719063, -16.05004772543907 16.38995743126559, -16.049951501190662 16.389994099551476, -16.048795469105244 16.389480742920874, -16.04842197149992 16.3893511169412, -16.04736752808094 16.388176759532538, -16.047294773161408 16.3878969198287, -16.048153080046177 16.388224686062184))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,1.0,1.0,1.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.62,0.67,0.67,0.67,0.96,0.96,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
5,SN0283900141,Gasoil irrigation et drainage,,2023-04-24,2023-07-03,2023-03-20,Gravity,24.5206,30337,4d90dcb3-cd1a-4851-ac17-5206f9997954,Ross Bethio,16.28,16.3525933342089,-16.139,-16.1567964591086,Ross Bethio,Développement des graines,4a0b445c-4ef8-46f7-9ddb-11a8947459e5,1.74949,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gie Agri Kassack Business,"POLYGON ((-16.048153080046177 16.388224686062184, -16.049995422363285 16.389332461085907, -16.050503365695477 16.389477848048816, -16.05147734284401 16.3894759181341, -16.052752397954464 16.389457262290755, -16.053789407014847 16.38946466029781, -16.054364405572414 16.38968499211828, -16.05481032282114 16.38990403708256, -16.05551239103079 16.38998348504839, -16.056133657693863 16.389930090872493, -16.056537330150604 16.389869620342374, -16.057022139430046 16.389083180089482, -16.057129092514515 16.38908511000809, -16.05740636587143 16.389079320252186, -16.057949513196945 16.388999550264366, -16.05847656726837 16.388886006636668, -16.05849701911211 16.389253334507405, -16.058000810444355 16.38954475174751, -16.057911626994613 16.389629989599573, -16.057105623185635 16.390151708771903, -16.055541895329952 16.39016521812772, -16.053896360099316 16.390080302161305, -16.052139177918434 16.390061646375845, -16.05106730014086 16.38999474285468, -16.05046346783638 16.389997637719063, -16.05004772543907 16.38995743126559, -16.049951501190662 16.389994099551476, -16.048795469105244 16.389480742920874, -16.04842197149992 16.3893511169412, -16.04736752808094 16.388176759532538, -16.047294773161408 16.3878969198287, -16.048153080046177 16.388224686062184))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,1.0,1.0,1.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.62,0.67,0.67,0.67,0.96,0.96,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
6,SN0283900141,"Semences,Prestation déchaumage offset 1,Prestation déchaumage offset 2",2023-03-21,2023-04-24,2023-07-03,2023-03-20,Gravity,24.5206,30337,4d90dcb3-cd1a-4851-ac17-5206f9997954,Ross Bethio,16.28,16.3525933342089,-16.139,-16.1567964591086,Ross Bethio,Développement des graines,4a0b445c-4ef8-46f7-9ddb-11a8947459e5,1.74949,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gie Agri Kassack Business,"POLYGON ((-16.048153080046177 16.388224686062184, -16.049995422363285 16.389332461085907, -16.050503365695477 16.389477848048816, -16.05147734284401 16.3894759181341, -16.052752397954464 16.389457262290755, -16.053789407014847 16.38946466029781, -16.054364405572414 16.38968499211828, -16.05481032282114 16.38990403708256, -16.05551239103079 16.38998348504839, -16.056133657693863 16.389930090872493, -16.056537330150604 16.389869620342374, -16.057022139430046 16.389083180089482, -16.057129092514515 16.38908511000809, -16.05740636587143 16.389079320252186, -16.057949513196945 16.388999550264366, -16.05847656726837 16.388886006636668, -16.05849701911211 16.389253334507405, -16.058000810444355 16.38954475174751, -16.057911626994613 16.389629989599573, -16.057105623185635 16.390151708771903, -16.055541895329952 16.39016521812772, -16.053896360099316 16.390080302161305, -16.052139177918434 16.390061646375845, -16.05106730014086 16.38999474285468, -16.05046346783638 16.389997637719063, -16.05004772543907 16.38995743126559, -16.049951501190662 16.389994099551476, -16.048795469105244 16.389480742920874, -16.04842197149992 16.3893511169412, -16.04736752808094 16.388176759532538, -16.047294773161408 16.3878969198287, -16.048153080046177 16.388224686062184))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,1.0,1.0,1.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.62,0.67,0.67,0.67,0.96,0.96,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
